id,dt,target
2,2016-07-22,540.9
2,2016-07-23,494.7
2,2016-07-24,505.1
2,2016-07-25,543.5
2,2016-07-26,547.0
2,2016-07-28,697.7
2,2016-07-29,621.2
2,2016-07-30,678.2
2,2016-07-31,699.9
2,2016-08-01,680.4
2,2016-08-02,518.1
2,2016-08-04,700.0
2,2016-08-05,716.2
2,2016-08-06,594.2
2,2016-08-07,603.1
2,2016-08-08,584.8
2,2016-08-09,483.7
2,2016-08-11,546.1
2,2016-08-12,438.8
2,2016-08-13,448.4
2,2016-08-14,467.2
2,2016-08-15,466.4
2,2016-08-16,434.3
2,2016-08-18,683.7
2,2016-08-19,619.4
2,2016-08-20,563.1
2,2016-08-21,555.0
2,2016-08-22,523.3
2,2016-08-23,399.7
2,2016-08-25,452.3
2,2016-08-26,446.2
2,2016-08-27,427.1
2,2016-08-28,417.2
2,2016-08-29,531.9
2,2016-08-30,458.7
2,2016-09-01,742.7
2,2016-09-02,681.2
2,2016-09-03,592.1
2,2016-09-04,572.0
2,2016-09-05,577.5
2,2016-09-06,471.0
2,2016-09-08,560.7
2,2016-09-09,512.1
2,2016-09-10,455.4
2,2016-09-11,505.4
2,2016-09-12,448.7
2,2016-09-13,447.6
2,2016-09-15,726.9
2,2016-09-16,614.4
2,2016-09-17,572.8
2,2016-09-18,579.4
2,2016-09-19,609.3
2,2016-09-20,463.8
2,2016-09-22,483.4
2,2016-09-23,460.5
2,2016-09-24,455.2
2,2016-09-25,426.2
2,2016-09-26,487.9
2,2016-09-27,491.9
2,2016-09-29,729.9
2,2016-09-30,724.7
2,2016-10-01,751.6
2,2016-10-02,756.3
2,2016-10-04,515.2
2,2016-10-06,753.3
2,2016-10-07,655.2
2,2016-10-08,590.1
2,2016-10-09,615.2
2,2016-10-10,597.0
2,2016-10-11,436.9
2,2016-10-13,542.4
2,2016-10-14,537.2
2,2016-10-15,492.3
2,2016-10-16,526.1
2,2016-10-17,487.8
2,2016-10-18,453.5
2,2016-10-20,654.6
2,2016-10-21,585.4
2,2016-10-22,529.6
2,2016-10-23,667.1
2,2016-10-24,595.8
2,2016-10-25,471.2
2,2016-10-27,547.9
2,2016-10-28,473.0
2,2016-10-29,502.5
2,2016-10-30,531.9
2,2016-10-31,696.0
2,2016-11-03,874.3
2,2016-11-04,744.3
2,2016-11-05,715.4
2,2016-11-06,659.1
2,2016-11-07,640.3
2,2016-11-08,535.7
2,2016-11-10,742.8
2,2016-11-11,639.4
2,2016-11-12,621.1
2,2016-11-13,578.5
2,2016-11-14,608.0
2,2016-11-15,538.6
2,2016-11-17,538.4
2,2016-11-18,522.5
2,2016-11-19,520.9
2,2016-11-20,552.5
2,2016-11-21,540.9
2,2016-11-22,501.7
2,2016-11-24,718.4
2,2016-11-25,689.3
2,2016-11-26,659.1
2,2016-11-27,686.7
2,2016-11-28,752.0
2,2016-11-29,656.6
2,2016-12-01,846.5
2,2016-12-02,744.9
2,2016-12-03,634.2
2,2016-12-04,609.6
2,2016-12-05,697.2
2,2016-12-06,554.9
2,2016-12-08,571.7
2,2016-12-09,581.9
2,2016-12-10,502.6
2,2016-12-11,498.1
2,2016-12-12,580.8
2,2016-12-13,585.8
2,2016-12-15,878.4
2,2016-12-16,781.2
2,2016-12-17,686.9
2,2016-12-18,712.1
2,2016-12-19,723.5
2,2016-12-20,667.2
2,2016-12-22,758.8
2,2016-12-23,773.9
2,2016-12-24,417.5
2,2016-12-27,405.0
2,2016-12-29,621.8
2,2016-12-30,661.4
2,2016-12-31,431.3
2,2017-01-02,570.5
2,2017-01-03,460.3
2,2017-01-05,748.3
2,2017-01-06,654.4
2,2017-01-07,615.5
2,2017-01-08,614.0
2,2017-01-09,605.1
2,2017-01-10,500.0
2,2017-01-12,667.6
2,2017-01-13,653.8
2,2017-01-14,575.1
2,2017-01-15,606.7
2,2017-01-16,639.4
2,2017-01-17,520.0
2,2017-01-19,546.5
2,2017-01-20,451.9
2,2017-01-21,488.7
2,2017-01-22,452.9
2,2017-01-23,485.2
2,2017-01-24,489.9
2,2017-01-26,653.1
2,2017-01-27,602.6
2,2017-01-28,573.8
2,2017-01-29,606.0
2,2017-01-30,733.6
2,2017-01-31,617.7
2,2017-02-02,763.4
2,2017-02-03,708.9
2,2017-02-04,689.3
2,2017-02-05,586.3
2,2017-02-06,707.1
2,2017-02-07,514.9
2,2017-02-09,573.9
2,2017-02-10,542.1
2,2017-02-11,516.9
2,2017-02-12,491.0
2,2017-02-13,578.2
2,2017-02-14,309.4
2,2017-02-17,741.2
2,2017-02-18,713.7
2,2017-02-19,652.2
2,2017-02-20,662.6
2,2017-02-21,534.8
2,2017-02-23,550.4
2,2017-02-24,556.7
2,2017-02-25,519.7
2,2017-02-26,496.0
2,2017-02-27,634.3
2,2017-02-28,585.7
2,2017-03-02,756.8
2,2017-03-03,711.9
2,2017-03-04,673.7
2,2017-03-05,601.8
2,2017-03-06,637.1
2,2017-03-07,531.2
2,2017-03-09,532.5
2,2017-03-10,535.0
2,2017-03-11,539.4
2,2017-03-12,505.1
2,2017-03-13,498.0
2,2017-03-14,492.5
2,2017-03-16,714.9
2,2017-03-17,674.7
2,2017-03-18,595.2
2,2017-03-19,579.7
2,2017-03-20,622.8
2,2017-03-21,521.9
2,2017-03-23,556.3
2,2017-03-24,499.3
2,2017-03-25,498.8
2,2017-03-26,463.3
2,2017-03-27,554.8
2,2017-03-28,481.2
2,2017-03-30,776.4
2,2017-03-31,724.4
2,2017-04-01,793.7
2,2017-04-02,810.0
2,2017-04-04,613.0
2,2017-04-07,615.2
2,2017-04-08,528.5
2,2017-04-09,479.0
2,2017-04-10,551.3
2,2017-04-11,458.1
2,2017-04-13,812.6
2,2017-04-14,699.9
2,2017-04-15,607.4
2,2017-04-16,616.0
2,2017-04-17,653.9
2,2017-04-18,521.9
2,2017-04-20,589.4
2,2017-04-21,485.7
2,2017-04-22,538.3
2,2017-04-23,484.2
2,2017-04-24,516.5
2,2017-04-25,466.2
2,2017-04-27,667.5
2,2017-04-28,732.4
2,2017-04-29,700.8
2,2017-04-30,882.8
2,2017-05-02,613.8
2,2017-05-04,819.9
2,2017-05-05,682.3
2,2017-05-06,641.3
2,2017-05-07,661.5
2,2017-05-08,664.3
2,2017-05-09,525.2
2,2017-05-11,561.3
2,2017-05-12,533.5
2,2017-05-13,620.7
2,2017-05-15,602.3
2,2017-05-16,504.0
2,2017-05-18,768.6
2,2017-05-19,654.6
2,2017-05-20,608.3
2,2017-05-21,625.4
2,2017-05-22,607.0
2,2017-05-23,504.0
2,2017-05-26,657.4
2,2017-05-27,527.4
2,2017-05-28,527.3
2,2017-05-29,627.2
2,2017-05-30,576.4
2,2017-06-01,797.3
2,2017-06-02,685.1
2,2017-06-03,784.0
2,2017-06-05,812.3
2,2017-06-06,501.0
2,2017-06-08,594.5
2,2017-06-09,604.9
2,2017-06-10,545.0
2,2017-06-11,524.7
2,2017-06-12,544.2
2,2017-06-13,528.1
2,2017-06-15,858.6
2,2017-06-16,836.0
2,2017-06-17,681.4
2,2017-06-18,580.6
2,2017-06-19,592.5
2,2017-06-20,506.7
2,2017-06-22,513.9
2,2017-06-23,522.4
2,2017-06-24,480.7
2,2017-06-25,495.5
2,2017-06-26,472.9
2,2017-06-27,479.8
2,2017-06-29,820.9
2,2017-06-30,823.5
3,2016-01-02,355.7
3,2016-01-03,418.1
3,2016-01-04,214.1
3,2016-01-06,709.9
3,2016-01-07,590.5
3,2016-01-08,501.4
3,2016-01-09,386.0
3,2016-01-10,575.0
3,2016-01-11,231.2
3,2016-01-13,332.7
3,2016-01-14,310.5
3,2016-01-15,249.2
3,2016-01-16,292.6
3,2016-01-17,378.5
3,2016-01-18,202.8
3,2016-01-20,685.6
3,2016-01-21,517.1
3,2016-01-22,550.5
3,2016-01-23,451.0
3,2016-01-24,527.8
3,2016-01-25,193.4
3,2016-01-27,325.8
3,2016-01-28,332.3
3,2016-01-29,340.1
3,2016-01-30,349.7
3,2016-01-31,595.5
3,2016-02-01,280.4
3,2016-02-03,821.8
3,2016-02-04,622.0
3,2016-02-05,554.1
3,2016-02-06,525.4
3,2016-02-07,479.3
3,2016-02-08,244.7
3,2016-02-10,373.7
3,2016-02-11,327.7
3,2016-02-12,358.5
3,2016-02-13,300.9
3,2016-02-14,428.1
3,2016-02-15,230.1
3,2016-02-17,685.0
3,2016-02-18,523.8
3,2016-02-19,456.4
3,2016-02-20,413.1
3,2016-02-21,529.7
3,2016-02-22,242.0
3,2016-02-24,344.3
3,2016-02-25,328.5
3,2016-02-26,382.2
3,2016-02-27,209.3
3,2016-02-28,555.9
3,2016-03-01,290.8
3,2016-03-04,810.4
3,2016-03-05,579.5
3,2016-03-06,564.0
3,2016-03-07,570.6
3,2016-03-08,245.3
3,2016-03-10,345.0
3,2016-03-11,325.2
3,2016-03-12,308.8
3,2016-03-13,310.1
3,2016-03-14,413.5
3,2016-03-15,211.1
3,2016-03-17,678.3
3,2016-03-18,509.0
3,2016-03-19,482.5
3,2016-03-20,349.9
3,2016-03-21,447.6
3,2016-03-22,230.1
3,2016-03-24,298.3
3,2016-03-25,283.0
3,2016-03-26,308.5
3,2016-03-27,332.9
3,2016-03-28,442.0
3,2016-03-29,252.7
3,2016-03-31,724.4
3,2016-04-01,606.8
3,2016-04-02,489.3
3,2016-04-03,495.8
3,2016-04-04,557.2
3,2016-04-05,197.8
3,2016-04-07,306.8
3,2016-04-08,323.2
3,2016-04-09,352.5
3,2016-04-10,337.5
3,2016-04-11,420.9
3,2016-04-12,208.3
3,2016-04-14,728.2
3,2016-04-15,616.6
3,2016-04-16,578.8
3,2016-04-17,550.1
3,2016-04-19,356.8
3,2016-04-22,405.0
3,2016-04-23,354.7
3,2016-04-24,324.7
3,2016-04-25,401.8
3,2016-04-26,215.6
3,2016-04-28,700.8
3,2016-04-29,691.9
3,2016-04-30,792.6
3,2016-05-02,574.4
3,2016-05-03,253.1
3,2016-05-05,626.5
3,2016-05-06,583.2
3,2016-05-07,493.3
3,2016-05-08,471.8
3,2016-05-09,581.0
3,2016-05-10,220.7
3,2016-05-12,369.1
3,2016-05-13,296.3
3,2016-05-14,352.1
3,2016-05-15,342.6
3,2016-05-16,408.7
3,2016-05-17,205.3
3,2016-05-19,597.7
3,2016-05-20,539.8
3,2016-05-21,444.5
3,2016-05-22,427.6
3,2016-05-23,469.5
3,2016-05-24,227.2
3,2016-05-26,332.7
3,2016-05-27,303.4
3,2016-05-28,465.8
3,2016-05-30,607.4
3,2016-05-31,228.5
3,2016-06-02,700.2
3,2016-06-03,606.2
3,2016-06-04,526.6
3,2016-06-05,480.8
3,2016-06-06,506.7
3,2016-06-07,242.9
3,2016-06-10,381.2
3,2016-06-11,330.3
3,2016-06-12,392.8
3,2016-06-13,443.0
3,2016-06-14,239.3
3,2016-06-16,729.8
3,2016-06-17,618.1
3,2016-06-18,521.1
3,2016-06-20,664.9
3,2016-06-21,249.3
3,2016-06-23,358.4
3,2016-06-24,359.7
3,2016-06-25,351.1
3,2016-06-26,321.7
3,2016-06-27,442.4
3,2016-06-28,233.3
3,2016-06-30,870.5
3,2016-07-01,619.2
3,2016-07-02,551.6
3,2016-07-03,511.4
3,2016-07-04,528.8
3,2016-07-05,246.7
3,2016-07-07,393.0
3,2016-07-08,207.3
3,2016-07-09,240.8
3,2016-07-10,400.4
3,2016-07-11,405.8
3,2016-07-12,215.3
3,2016-07-14,629.2
3,2016-07-15,483.1
3,2016-07-16,477.5
3,2016-07-17,422.5
3,2016-07-18,449.7
3,2016-07-19,201.1
3,2016-07-21,291.0
3,2016-07-22,328.2
3,2016-07-23,314.1
3,2016-07-24,310.7
3,2016-07-25,432.9
3,2016-07-26,201.1
3,2016-07-28,622.8
3,2016-07-29,446.7
3,2016-07-30,597.7
3,2016-07-31,668.9
3,2016-08-01,535.2
3,2016-08-02,246.7
3,2016-08-04,631.3
3,2016-08-05,543.3
3,2016-08-06,453.5
3,2016-08-07,445.7
3,2016-08-08,547.9
3,2016-08-09,209.3
3,2016-08-11,329.4
3,2016-08-12,271.0
3,2016-08-13,307.2
3,2016-08-14,317.8
3,2016-08-15,423.2
3,2016-08-16,188.6
3,2016-08-18,684.7
3,2016-08-19,496.9
3,2016-08-20,468.6
3,2016-08-21,402.1
3,2016-08-22,481.0
3,2016-08-23,239.8
3,2016-08-25,328.1
3,2016-08-26,262.0
3,2016-08-27,314.9
3,2016-08-28,343.7
3,2016-08-29,468.7
3,2016-08-30,242.0
3,2016-09-01,736.2
3,2016-09-02,580.6
3,2016-09-03,476.5
3,2016-09-04,469.6
3,2016-09-05,557.9
3,2016-09-06,194.7
3,2016-09-08,292.6
3,2016-09-09,345.6
3,2016-09-10,298.8
3,2016-09-11,311.5
3,2016-09-12,442.6
3,2016-09-13,228.3
3,2016-09-15,628.6
3,2016-09-16,481.5
3,2016-09-17,435.9
3,2016-09-18,397.8
3,2016-09-19,493.8
3,2016-09-20,205.8
3,2016-09-22,330.3
3,2016-09-23,358.7
3,2016-09-24,282.6
3,2016-09-25,300.4
3,2016-09-26,418.2
3,2016-09-27,202.3
3,2016-09-29,586.6
3,2016-09-30,644.8
3,2016-10-01,601.9
3,2016-10-02,588.8
3,2016-10-04,289.8
3,2016-10-06,653.5
3,2016-10-07,493.0
3,2016-10-08,437.6
3,2016-10-09,411.8
3,2016-10-10,516.3
3,2016-10-11,192.4
3,2016-10-13,318.5
3,2016-10-14,288.9
3,2016-10-15,324.3
3,2016-10-16,336.3
3,2016-10-17,366.5
3,2016-10-18,208.3
3,2016-10-20,533.7
3,2016-10-21,366.5
3,2016-10-22,400.8
3,2016-10-23,395.7
3,2016-10-24,497.4
3,2016-10-25,225.3
3,2016-10-27,336.6
3,2016-10-28,343.7
3,2016-10-29,330.3
3,2016-10-30,463.1
3,2016-10-31,609.3
3,2016-11-03,770.6
3,2016-11-04,583.8
3,2016-11-05,536.3
3,2016-11-06,507.6
3,2016-11-07,561.7
3,2016-11-08,257.8
3,2016-11-10,597.9
3,2016-11-11,484.9
3,2016-11-12,397.9
3,2016-11-13,438.7
3,2016-11-14,531.8
3,2016-11-15,240.0
3,2016-11-17,386.5
3,2016-11-18,375.4
3,2016-11-19,324.9
3,2016-11-20,345.4
3,2016-11-21,424.5
3,2016-11-22,277.7
3,2016-11-24,578.1
3,2016-11-25,531.2
3,2016-11-26,473.1
3,2016-11-27,510.8
3,2016-11-28,640.7
3,2016-11-29,395.8
3,2016-12-01,765.5
3,2016-12-02,651.0
3,2016-12-03,516.8
3,2016-12-04,586.2
3,2016-12-05,728.2
3,2016-12-06,334.9
3,2016-12-08,407.9
3,2016-12-09,472.0
3,2016-12-10,387.6
3,2016-12-11,398.1
3,2016-12-12,393.7
3,2016-12-13,347.1
3,2016-12-15,840.5
3,2016-12-16,688.3
3,2016-12-17,610.4
3,2016-12-18,650.0
3,2016-12-19,606.8
3,2016-12-20,456.8
3,2016-12-22,661.7
3,2016-12-23,646.7
3,2016-12-24,300.1
3,2016-12-27,264.8
3,2016-12-29,449.5
3,2016-12-30,555.3
3,2016-12-31,299.9
3,2017-01-02,467.4
3,2017-01-03,197.3
3,2017-01-05,679.1
3,2017-01-06,547.9
3,2017-01-07,458.0
3,2017-01-08,346.1
3,2017-01-09,491.2
3,2017-01-10,221.5
3,2017-01-12,558.0
3,2017-01-13,495.5
3,2017-01-14,423.2
3,2017-01-15,411.5
3,2017-01-16,535.0
3,2017-01-17,209.8
3,2017-01-19,339.0
3,2017-01-20,307.7
3,2017-01-21,339.2
3,2017-01-22,307.6
3,2017-01-23,374.9
3,2017-01-24,174.3
3,2017-01-26,526.4
3,2017-01-27,548.6
3,2017-01-28,484.3
3,2017-01-29,506.1
3,2017-01-30,687.3
3,2017-01-31,317.1
3,2017-02-02,640.6
3,2017-02-03,553.2
3,2017-02-04,462.9
3,2017-02-05,441.4
3,2017-02-06,516.9
3,2017-02-07,238.6
3,2017-02-09,379.2
3,2017-02-10,329.8
3,2017-02-11,425.4
3,2017-02-12,216.7
3,2017-02-13,526.9
3,2017-02-14,244.1
3,2017-02-17,700.8
3,2017-02-18,505.1
3,2017-02-19,500.4
3,2017-02-20,538.0
3,2017-02-21,242.8
3,2017-02-23,307.1
3,2017-02-24,335.2
3,2017-02-25,327.1
3,2017-02-26,370.4
3,2017-02-27,507.9
3,2017-02-28,265.6
3,2017-03-02,682.8
3,2017-03-03,502.3
3,2017-03-04,480.6
3,2017-03-05,494.8
3,2017-03-06,590.0
3,2017-03-07,243.0
3,2017-03-09,331.9
3,2017-03-10,358.1
3,2017-03-11,380.7
3,2017-03-12,368.0
3,2017-03-13,428.9
3,2017-03-14,257.3
3,2017-03-16,642.9
3,2017-03-17,527.5
3,2017-03-18,456.8
3,2017-03-19,470.1
3,2017-03-20,467.1
3,2017-03-21,251.0
3,2017-03-23,348.6
3,2017-03-24,352.4
3,2017-03-25,298.3
3,2017-03-26,379.9
3,2017-03-27,500.9
3,2017-03-28,247.9
3,2017-03-30,649.2
3,2017-03-31,646.8
3,2017-04-01,717.0
3,2017-04-02,697.6
3,2017-04-04,391.9
3,2017-04-07,439.0
3,2017-04-08,368.7
3,2017-04-09,392.4
3,2017-04-10,421.9
3,2017-04-11,247.6
3,2017-04-13,629.2
3,2017-04-14,564.1
3,2017-04-15,498.2
3,2017-04-16,486.7
3,2017-04-17,583.3
3,2017-04-18,262.6
3,2017-04-20,338.8
3,2017-04-21,311.8
3,2017-04-22,319.2
3,2017-04-23,349.3
3,2017-04-24,416.0
3,2017-04-25,232.4
3,2017-04-27,658.2
3,2017-04-28,638.8
3,2017-04-29,582.0
3,2017-04-30,822.6
3,2017-05-02,328.1
3,2017-05-04,749.5
3,2017-05-05,516.3
3,2017-05-06,537.3
3,2017-05-07,514.6
3,2017-05-08,590.7
3,2017-05-09,279.7
3,2017-05-11,390.0
3,2017-05-12,407.2
3,2017-05-13,475.1
3,2017-05-15,525.3
3,2017-05-16,238.7
3,2017-05-18,583.6
3,2017-05-19,495.4
3,2017-05-20,476.4
3,2017-05-21,477.8
3,2017-05-22,515.3
3,2017-05-23,222.7
3,2017-05-26,416.8
3,2017-05-27,382.9
3,2017-05-28,391.4
3,2017-05-29,542.8
3,2017-05-30,261.6
3,2017-06-01,784.4
3,2017-06-02,588.2
3,2017-06-03,620.0
3,2017-06-05,599.6
3,2017-06-06,230.5
3,2017-06-08,386.6
3,2017-06-09,381.9
3,2017-06-10,366.7
3,2017-06-11,350.4
3,2017-06-12,422.8
3,2017-06-13,216.3
3,2017-06-15,710.2
3,2017-06-16,601.5
3,2017-06-17,500.2
3,2017-06-18,460.1
3,2017-06-19,508.0
3,2017-06-20,291.1
3,2017-06-22,313.3
3,2017-06-23,327.6
3,2017-06-24,361.4
3,2017-06-25,364.2
3,2017-06-26,464.8
3,2017-06-27,243.7
3,2017-06-29,721.0
3,2017-06-30,606.6
4,2016-01-02,341.2
4,2016-01-03,326.0
4,2016-01-04,433.1
4,2016-01-07,545.2
4,2016-01-08,452.8
4,2016-01-09,421.5
4,2016-01-10,402.8
4,2016-01-11,450.9
4,2016-01-13,344.5
4,2016-01-14,312.8
4,2016-01-15,369.7
4,2016-01-16,348.2
4,2016-01-17,310.4
4,2016-01-18,411.4
4,2016-01-20,486.9
4,2016-01-21,392.1
4,2016-01-22,377.3
4,2016-01-23,364.8
4,2016-01-24,368.6
4,2016-01-25,386.8
4,2016-01-27,354.7
4,2016-01-28,336.0
4,2016-01-29,351.8
4,2016-01-30,337.5
4,2016-01-31,340.0
4,2016-02-01,439.8
4,2016-02-03,483.5
4,2016-02-04,431.6
4,2016-02-05,451.0
4,2016-02-06,363.5
4,2016-02-07,375.0
4,2016-02-08,438.2
4,2016-02-10,315.5
4,2016-02-11,331.8
4,2016-02-12,356.4
4,2016-02-13,335.8
4,2016-02-14,362.0
4,2016-02-15,370.8
4,2016-02-17,458.6
4,2016-02-18,396.9
4,2016-02-19,378.7
4,2016-02-20,361.6
4,2016-02-21,372.1
4,2016-02-22,430.9
4,2016-02-24,354.7
4,2016-02-25,311.1
4,2016-02-26,332.8
4,2016-02-27,328.2
4,2016-02-28,396.7
4,2016-03-01,427.4
4,2016-03-03,441.0
4,2016-03-04,367.3
4,2016-03-05,372.5
4,2016-03-06,403.2
4,2016-03-07,354.2
4,2016-03-08,382.6
4,2016-03-10,371.4
4,2016-03-11,336.9
4,2016-03-12,343.7
4,2016-03-13,306.4
4,2016-03-14,311.7
4,2016-03-15,442.9
4,2016-03-17,425.6
4,2016-03-18,377.9
4,2016-03-19,424.1
4,2016-03-20,324.3
4,2016-03-21,340.3
4,2016-03-22,409.0
4,2016-03-24,373.1
4,2016-03-25,333.3
4,2016-03-26,320.4
4,2016-03-27,326.2
4,2016-03-28,356.2
4,2016-03-29,413.4
4,2016-03-31,519.2
4,2016-04-01,412.7
4,2016-04-02,339.2
4,2016-04-03,373.2
4,2016-04-04,424.0
4,2016-04-05,445.8
4,2016-04-07,368.4
4,2016-04-08,347.7
4,2016-04-09,352.3
4,2016-04-10,346.7
4,2016-04-11,348.4
4,2016-04-12,405.3
4,2016-04-14,469.1
4,2016-04-15,424.7
4,2016-04-16,405.2
4,2016-04-17,475.1
4,2016-04-19,394.8
4,2016-04-22,352.5
4,2016-04-23,320.0
4,2016-04-24,280.8
4,2016-04-25,334.3
4,2016-04-26,419.2
4,2016-04-28,455.1
4,2016-04-29,420.9
4,2016-04-30,404.7
4,2016-05-02,491.9
4,2016-05-03,409.1
4,2016-05-05,459.8
4,2016-05-06,399.0
4,2016-05-07,385.3
4,2016-05-08,407.9
4,2016-05-09,396.7
4,2016-05-10,447.6
4,2016-05-12,393.4
4,2016-05-13,337.4
4,2016-05-14,351.7
4,2016-05-15,315.9
4,2016-05-16,345.2
4,2016-05-17,397.0
4,2016-05-19,421.4
4,2016-05-20,416.4
4,2016-05-21,390.0
4,2016-05-22,346.1
4,2016-05-23,400.6
4,2016-05-24,430.9
4,2016-05-26,374.2
4,2016-05-27,330.5
4,2016-05-28,400.5
4,2016-05-30,484.3
4,2016-05-31,409.6
4,2016-06-02,485.5
4,2016-06-03,397.5
4,2016-06-04,398.2
4,2016-06-05,388.7
4,2016-06-06,446.6
4,2016-06-07,481.7
4,2016-06-10,360.4
4,2016-06-11,371.1
4,2016-06-12,359.6
4,2016-06-13,350.7
4,2016-06-14,409.2
4,2016-06-16,409.2
4,2016-06-17,416.6
4,2016-06-18,412.9
4,2016-06-20,431.4
4,2016-06-21,364.5
4,2016-06-23,375.1
4,2016-06-24,342.3
4,2016-06-25,363.5
4,2016-06-26,313.7
4,2016-06-27,367.5
4,2016-06-28,400.6
4,2016-06-30,488.3
4,2017-01-02,328.7
4,2017-01-03,387.7
4,2017-01-05,509.4
4,2017-01-07,437.7
4,2017-01-08,412.0
4,2017-01-09,390.3
4,2017-01-10,444.1
4,2017-01-12,480.8
4,2017-01-13,402.0
4,2017-01-14,373.5
4,2017-01-15,403.2
4,2017-01-16,436.9
4,2017-01-17,362.1
4,2017-01-19,369.2
4,2017-01-20,345.6
4,2017-01-21,353.7
4,2017-01-22,381.0
4,2017-01-23,343.8
4,2017-01-24,436.2
4,2017-01-26,404.5
4,2017-01-27,356.9
4,2017-01-28,430.1
4,2017-01-29,388.6
4,2017-01-30,389.9
4,2017-01-31,419.6
4,2017-02-02,436.9
4,2017-02-03,459.0
4,2017-02-04,411.9
4,2017-02-05,367.0
4,2017-02-06,397.2
4,2017-02-07,406.9
4,2017-02-09,397.6
4,2017-02-10,356.1
4,2017-02-11,356.6
4,2017-02-12,351.3
4,2017-02-13,325.0
4,2017-02-14,465.8
4,2017-02-16,463.2
4,2017-02-17,420.8
4,2017-02-18,402.8
4,2017-02-19,403.2
4,2017-02-20,369.4
4,2017-02-21,395.7
4,2017-02-23,355.0
4,2017-02-24,348.2
4,2017-02-25,342.4
4,2017-02-26,349.7
4,2017-02-27,369.1
4,2017-02-28,459.1
4,2017-03-02,503.2
4,2017-03-03,402.1
4,2017-03-04,397.2
4,2017-03-05,382.3
4,2017-03-06,432.4
4,2017-03-07,441.4
4,2017-03-09,357.6
4,2017-03-10,329.0
4,2017-03-11,362.4
4,2017-03-12,361.0
4,2017-03-13,372.8
4,2017-03-14,472.4
4,2017-03-16,482.4
4,2017-03-17,415.8
4,2017-03-18,474.8
4,2017-03-19,430.3
4,2017-03-20,349.1
4,2017-03-21,433.7
4,2017-03-23,393.5
4,2017-03-24,363.1
4,2017-03-25,339.2
4,2017-03-26,329.4
4,2017-03-27,390.7
4,2017-03-28,426.5
4,2017-03-30,482.5
4,2017-03-31,463.3
4,2017-04-01,476.8
4,2017-04-02,511.8
4,2017-04-04,450.6
4,2017-04-07,406.8
4,2017-04-08,367.2
4,2017-04-09,325.0
4,2017-04-10,354.6
4,2017-04-11,408.6
4,2017-04-13,500.4
4,2017-04-14,401.9
4,2017-04-15,431.4
4,2017-04-16,359.2
4,2017-04-17,345.2
4,2017-04-18,442.1
4,2017-04-20,380.2
4,2017-04-21,335.0
4,2017-04-22,322.8
4,2017-04-23,329.9
4,2017-04-24,358.6
4,2017-04-25,428.9
4,2017-04-27,487.3
4,2017-04-28,413.3
4,2017-04-29,424.5
4,2017-04-30,479.4
4,2017-05-02,527.7
4,2017-05-04,501.3
4,2017-05-05,413.5
4,2017-05-06,419.0
4,2017-05-07,423.3
4,2017-05-08,415.9
4,2017-05-09,431.6
4,2017-05-11,304.3
4,2017-05-12,289.2
4,2017-05-13,297.4
4,2017-05-15,372.1
4,2017-05-16,340.9
4,2017-05-18,379.1
4,2017-05-19,373.9
4,2017-05-20,358.0
4,2017-05-21,399.3
4,2017-05-22,415.1
4,2017-05-23,354.2
4,2017-05-26,312.6
4,2017-05-27,311.2
4,2017-05-28,281.0
4,2017-05-29,263.1
4,2017-05-30,325.3
4,2017-06-01,351.3
4,2017-06-02,352.0
4,2017-06-03,407.7
4,2017-06-05,397.5
4,2017-06-06,294.0
4,2017-06-08,297.4
4,2017-06-09,308.9
4,2017-06-10,303.3
4,2017-06-11,264.5
4,2017-06-12,283.4
4,2017-06-13,324.4
4,2017-06-15,410.4
4,2017-06-16,372.4
4,2017-06-17,335.1
4,2017-06-18,330.0
4,2017-06-19,365.2
4,2017-06-20,322.3
4,2017-06-22,310.1
4,2017-06-23,269.5
4,2017-06-24,250.8
4,2017-06-25,264.3
4,2017-06-26,293.9
4,2017-06-27,332.0
4,2017-06-29,453.5
4,2017-06-30,405.8
5,2016-01-02,341.8
5,2016-01-03,367.5
5,2016-01-04,383.9
5,2016-01-06,600.8
5,2016-01-07,484.8
5,2016-01-08,394.2
5,2016-01-09,354.2
5,2016-01-10,448.3
5,2016-01-11,355.3
5,2016-01-13,282.1
5,2016-01-14,308.7
5,2016-01-15,289.3
5,2016-01-16,292.2
5,2016-01-17,321.7
5,2016-01-18,350.3
5,2016-01-20,656.3
5,2016-01-21,523.1
5,2016-01-22,407.7
5,2016-01-23,420.6
5,2016-01-24,471.9
5,2016-01-25,392.8
5,2016-01-27,312.9
5,2016-01-28,259.5
5,2016-01-29,303.3
5,2016-01-30,325.4
5,2016-01-31,394.9
5,2016-02-01,503.6
5,2016-02-03,618.6
5,2016-02-04,486.3
5,2016-02-05,440.4
5,2016-02-06,462.0
5,2016-02-07,514.5
5,2016-02-08,424.7
5,2016-02-10,321.4
5,2016-02-11,285.9
5,2016-02-12,334.1
5,2016-02-13,357.8
5,2016-02-14,428.2
5,2016-02-15,411.7
5,2016-02-17,603.4
5,2016-02-18,433.5
5,2016-02-19,453.5
5,2016-02-20,450.7
5,2016-02-21,495.6
5,2016-02-22,432.4
5,2016-02-24,279.5
5,2016-02-25,355.0
5,2016-02-26,314.1
5,2016-02-27,414.3
5,2016-02-28,504.7
5,2016-03-01,501.3
